4974018055826511|05|28|000
4974658805043949|03|27|000
4974018055829259|05|28|000
4974018055877183|05|28|000
4974018055860593|05|28|000
4974018055848143|05|28|000
4974018055890152|05|28|000
4974018055826164|05|28|000
4974018055880708|05|28|000
4974018055825323|05|28|000
4974018055813998|05|28|000
4974018055851311|05|28|000
4974018055816587|05|28|000
4974018055874305|05|28|000
4974018055861880|05|28|000
4974018055898353|05|28|000
4974018055845339|05|28|000
4974018055809749|05|28|000
4974018055864553|05|28|000
4974018055841205|05|28|000
4974018055851592|05|28|000
4974018055898098|05|28|000
4974018055892935|05|28|000
4974018055879973|05|28|000
4974018055802546|05|28|000
4974018055807297|05|28|000
4974018055831388|05|28|000
4974018055828228|05|28|000
4974018055880153|05|28|000
4974658805048690|03|27|000
4974018055807149|05|28|000
4974018055867259|05|28|000
4974018055885491|05|28|000
4974018055883140|05|28|000
4974018055859967|05|28|000
4974018055886754|05|28|000
4974658805040606|03|27|000
4974018055889519|05|28|000
4974018055821389|05|28|000
4974018055813915|05|28|000
4974018055824615|05|28|000
4974658805046314|03|27|000
4974018055893941|05|28|000
4974018055838565|05|28|000
4974018055868083|05|28|000
4974018055839837|05|28|000
4974018055880716|05|28|000
4974018055897066|05|28|000
4974658805048260|03|27|000
4974658805046249|03|27|000
4974018055801563|05|28|000
4974018055858878|05|28|000
4974018055818484|05|28|000
4974018055848861|05|28|000
4974018055883918|05|28|000
4974018055804930|05|28|000
4974018055819029|05|28|000
4974018055861419|05|28|000
4974018055871368|05|28|000
4974018055838482|05|28|000
4974018055826446|05|28|000
4974018055827170|05|28|000
4974658805047635|03|27|000
4974018055849927|05|28|000
4974018055803940|05|28|000
4974018055836817|05|28|000
4974658805046991|03|27|000
4974018055850610|05|28|000
4974018055829556|05|28|000
4974018055884411|05|28|000
4974018055844175|05|28|000
4974018055802793|05|28|000
4974018055814772|05|28|000
4974018055874149|05|28|000
4974018055817692|05|28|000
4974018055805192|05|28|000
4974018055884072|05|28|000
4974018055867655|05|28|000
4974018055830976|05|28|000
4974018055868935|05|28|000
4974018055821165|05|28|000
4974018055889410|05|28|000
4974018055874982|05|28|000
4974018055817734|05|28|000
4974018055823328|05|28|000
4974018055830125|05|28|000
4974018055844308|05|28|000
4974018055857755|05|28|000
4974018055805572|05|28|000
4974018055882621|05|28|000
4974018055813220|05|28|000
4974018055810317|05|28|000
4974018055874511|05|28|000
4974018055838771|05|28|000
4974018055857912|05|28|000
4974018055882878|05|28|000
4974018055892570|05|28|000
4974018055868265|05|28|000
4974658805043477|03|27|000
4974658805042172|03|27|000
4974018055824151|05|28|000
4974018055881896|05|28|000
4974018055896209|05|28|000
4974018055899112|05|28|000
4974018055817437|05|28|000
4974018055803916|05|28|000
4974018055822650|05|28|000
4974018055807669|05|28|000
4974018055859835|05|28|000
4974018055857136|05|28|000
4974018055841395|05|28|000
4974018055876235|05|28|000
4974018055894477|05|28|000
4974018055817452|05|28|000
4974018055878710|05|28|000
4974018055846436|05|28|000
4974018055851063|05|28|000
4974018055840827|05|28|000
4974018055812560|05|28|000
4974018055859264|05|28|000
4974018055876102|05|28|000
4974018055828954|05|28|000
4974018055829051|05|28|000
4974018055810317|05|28|000
4974018055825661|05|28|000
4974018055868356|05|28|000
4974018055898817|05|28|000
4974018055891416|05|28|000
4974658805040689|03|27|000
4974018055899369|05|28|000
4974018055889535|05|28|000
4974018055821140|05|28|000
4974018055891283|05|28|000
4974018055833574|05|28|000
4974658805040234|03|27|000
4974018055820662|05|28|000
4974018055887539|05|28|000
4974658805042339|03|27|000
4974018055855320|05|28|000
4974018055893768|05|28|000
4974018055852376|05|28|000
4974018055887208|05|28|000
4974658805044830|03|27|000
4974018055894089|05|28|000
4974018055827428|05|28|000
4974018055809764|05|28|000
4974658805043006|03|27|000
4974018055830513|05|28|000
4974018055848580|05|28|000
4974018055823435|05|28|000
4974018055860882|05|28|000
4974018055853986|05|28|000
4974018055850891|05|28|000
4974018055842146|05|28|000
4974658805047296|03|27|000
4974018055806604|05|28|000
4974018055839209|05|28|000
4974018055844431|05|28|000
4974018055878439|05|28|000
4974018055816843|05|28|000
4974018055869701|05|28|000
4974018055885343|05|28|000
4974018055851741|05|28|000
4974018055829671|05|28|000
4974018055843128|05|28|000
4974658805042024|03|27|000
4974018055888065|05|28|000
4974018055894519|05|28|000
4974018055858712|05|28|000
4974018055879858|05|28|000
4974018055895219|05|28|000
4974018055858340|05|28|000
4974018055807065|05|28|000
4974018055816595|05|28|000
4974018055862045|05|28|000
4974018055824508|05|28|000
4974018055892489|05|28|000
4974018055888412|05|28|000
4974018055846519|05|28|000
4974018055856161|05|28|000
4974018055850651|05|28|000
4974018055850727|05|28|000
4974018055857474|05|28|000
4974018055875690|05|28|000
4974018055885624|05|28|000
4974018055864918|05|28|000
4974018055867820|05|28|000
4974018055879700|05|28|000
4974018055888370|05|28|000
4974018055842930|05|28|000
4974018055890517|05|28|000
